-1.301245567543271760e-02,-1.302174040635010743e-01,5.372507605391582024e-04,1.185763909394359390e-02,-1.004132499981144344e-01,6.741162698584518553e-03
2.302757206717725644e-02,-1.520117434266496093e-01,-2.415664075626119608e-03,-5.582224958118128452e-03,-1.108097100514143091e-01,2.575694703292780163e-02
-3.900226195361660569e-02,-1.344991197248631698e-01,2.260670178273825257e-02,2.383594873830116243e-02,-8.131729268512699615e-02,-9.822501580244114017e-03
3.723794301714170030e-02,-1.417792526178703605e-01,-4.592687203845526207e-03,4.469293658756742782e-03,-1.117071264592671836e-01,2.203531843405936996e-03
4.052697505172058595e-02,-1.279385584686394128e-01,-2.938289733692447253e-02,-2.058968980819729511e-02,-7.631314402807838626e-02,3.247345304392412757e-03
2.395515469377162282e-02,-1.894661713414531046e-01,4.899733972263833892e-02,-1.075821011314575734e-02,-9.303528780231631878e-02,1.319356362515222703e-02
2.834890046532251209e-03,-9.981480671714078323e-02,5.842748583860151237e-03,-1.061716179904128102e-02,-9.549338706655778608e-02,-6.825604384160355309e-03
4.938596160478164049e-02,-9.486538517383052982e-02,3.292227311642302676e-03,1.073177085645212608e-02,-7.738900857194874749e-02,-9.240524844758897516e-02
1.876769879739034362e-04,-1.274178387702944171e-01,4.719054613934654287e-03,-8.693249277488688392e-03,-7.024972550600676324e-02,2.879312937761224767e-03
3.764516264657161160e-02,-1.096496149271729281e-01,-3.371402735511654092e-03,-4.499596548835405052e-02,-5.980509165863229226e-02,-1.581769098798366247e-02
1.911590610103193824e-02,-8.992865992449067258e-02,-2.688005578768364046e-02,-2.377221112908752335e-02,-9.364313984764641163e-02,2.159024963650035822e-02
3.712564997912680409e-02,-1.170988616682458322e-01,-8.170378400318173851e-04,6.668667969117166375e-03,-9.914950773029222730e-02,-1.787312628751486221e-02
3.845435092166483299e-02,-1.625227305814546663e-01,3.058796871118667129e-03,8.698464097376096271e-03,-5.997274649281077868e-02,-1.658826901861290559e-02
2.915310406186988335e-02,-1.277120457459418601e-01,1.650963477773260274e-03,1.914309537407176808e-03,-9.064312176284858302e-02,-1.058820562360451856e-03
-8.500693591412774794e-03,-1.316972249109014115e-01,1.113322221660986580e-03,-3.837882611506737100e-03,-6.172698105716598743e-02,2.005441200454172179e-02
2.782509095296405166e-02,-1.499162616134598613e-01,1.593283391909631292e-03,1.077338719797634424e-03,-6.823045993001128351e-02,5.077177880207062177e-03
1.409063759726402083e-02,-1.078066504302663264e-01,8.623001999658326533e-03,-1.029461009660088966e-02,-8.466563741728536097e-02,-5.621662798354631896e-04
3.294854250834915871e-02,-8.800243797701440274e-02,7.299837540055348524e-03,1.528198767959439326e-02,-1.092980504635230193e-01,-3.696074809787674997e-02
-1.445976948746398490e-02,-1.566602127719461945e-01,8.001819757035908212e-03,1.070331262249221878e-02,-5.152045480121163895e-02,2.701274542573212090e-02
2.608413103883452933e-02,-1.333568761190773444e-01,-4.269246605121350575e-03,6.725908701535976073e-03,-8.088869722773629756e-02,1.053658830773490651e-02
4.375755912338206294e-02,-1.143316210082030993e-01,1.405206581171792972e-02,2.770490913775328860e-03,-1.105835505592714235e-01,-9.107534035266956485e-03
3.785328899455060736e-02,-7.681975203339461156e-02,-8.963792129667837172e-03,1.253954248179408107e-02,-1.191715649533009874e-01,-1.721587625035259084e-02
2.923430463624131226e-02,-1.027408362150736276e-01,1.924773819832035007e-03,-1.242740323070270179e-02,-8.748014424190739269e-02,1.320166806021760841e-03
4.853579838259614032e-02,-9.421725045745781013e-02,-1.111654080616806097e-03,-1.023240687242302389e-02,-9.743051049235754157e-02,-1.461704509255490336e-02
8.115796393740644377e-02,-1.350784482907721185e-01,1.115874668400622556e-02,1.554206797332828398e-02,-1.315979209731604205e-01,-9.232292690479038111e-03
2.857318620989256208e-02,-9.723134854420441286e-02,-1.796795844420183419e-03,1.247897780479683381e-02,-1.006812654366083110e-01,-8.400971232141007938e-03
1.787413654617739031e-02,-1.111917010616101514e-01,-1.237480071868267417e-02,-2.557848879959025157e-02,-6.519337709272643444e-02,3.036762773883788791e-02
1.756891392201910497e-03,-8.883022144684742105e-02,4.649505823957406601e-03,-9.282768062591886804e-03,-7.387620938188885211e-02,4.183553272169571180e-04
4.760491616383748237e-02,-1.325993085108380654e-01,9.885884655587793418e-03,-3.532759211948879787e-03,-9.113046957631611156e-02,5.511194569744692906e-03
2.790784220989216136e-02,-9.628818265561525647e-02,3.181802649705952734e-03,-3.625162395537560867e-02,-5.795868786018753410e-02,-3.976553061902615704e-03
1.076558832039281946e-02,-1.025538577033461712e-01,3.736389008728506489e-02,-5.448104748856562318e-02,-7.339110560540686168e-02,1.975838589978212712e-02
1.878949719766801613e-02,-1.230569423047327138e-01,-1.926732762110810668e-02,4.504205854373805051e-02,-9.318442199664109249e-02,9.958350901086571172e-03
2.925699894736513706e-02,-1.006869827871980511e-01,-1.817286713976435167e-02,4.937238867774380174e-03,-8.188794823942209533e-02,5.625716786496204325e-03
4.212629837677737271e-02,-9.219810404014382177e-02,-1.154989493865439011e-02,-1.274091275835320712e-03,-7.849744693465822432e-02,-1.877272626178644321e-02
4.396057709341762154e-02,-9.960684297490234040e-02,5.905325396401418098e-03,1.797238404705457995e-02,-8.486861721367768008e-02,-4.279695367311313337e-02
3.901847742587705170e-02,-1.119857602459406465e-01,3.882326308546314719e-02,-1.941199105921603135e-02,-8.316674418738738417e-02,-2.201185223253168677e-02
3.560466786991162147e-02,-1.231449970891899115e-01,-3.268109877810720758e-03,-1.546010278221449617e-02,-5.943301795338878230e-02,7.642273244261893472e-03
2.233982382705504768e-02,-9.737889548856644428e-02,-4.301857052359783253e-03,-3.206578910745994104e-02,-5.371820319673454441e-02,7.715050876321044582e-03
1.901604286739853183e-02,-1.055270424390756523e-01,-7.193088063844990969e-04,-1.096362286689602297e-02,-6.263616381171807634e-02,4.034462700270469160e-03
-4.884829082601233399e-03,-9.555222079208429420e-02,-1.643986656097078461e-02,2.431379838596560775e-02,-5.575452922662266220e-02,-7.897388156263784875e-03
3.852275840742429985e-02,-1.117072760334955756e-01,9.123932930133270280e-03,-1.974367118834553184e-03,-1.019443154347732944e-01,1.231127132578829775e-02
4.826289219771411065e-02,-6.080407175886795579e-02,-1.547171287551276329e-02,-1.239755644873357515e-02,-1.333167174031301416e-01,1.856837284508891517e-02
2.670701363243507820e-02,-1.012866157280647716e-01,1.541352274867669771e-02,3.374412851475618990e-03,-9.523912583892188422e-02,-3.657279387392964320e-03
3.302357326005552624e-02,-1.562905080325120988e-01,-5.726135731448904302e-03,2.074594524506347473e-02,-6.740093294966158222e-02,2.138902071980461339e-02
1.355423331981013557e-02,-8.831849634689734052e-02,-9.473699184646452998e-03,2.396052252858577321e-05,-7.418376532462066242e-02,4.524621916331572624e-03
5.875859699554694671e-02,-9.448958980038893452e-02,-6.785999337071647527e-03,3.890796091114236827e-02,-1.452358449335268975e-01,-4.690131783385204089e-03
4.131497817792794021e-03,-7.895913238533713852e-02,-7.132555829517601802e-03,-5.771812716024215043e-03,-7.963317897550310775e-02,1.411650293347796459e-02
-1.549626865501875159e-03,-1.345038732554745264e-01,4.360379453614898759e-02,1.497439712054604230e-02,-6.369230926861464692e-02,-1.185189348398291154e-02
5.134442984944720401e-02,-7.320258469080397068e-02,8.802019303676480999e-03,-4.959433272654159303e-04,-5.329969712122401004e-02,-8.600471652724848981e-02
3.170775861835304493e-02,-8.683735812493503792e-02,4.309369099544892688e-03,-2.284543996347862191e-02,-8.158762117801586500e-02,2.485311932604816754e-03
1.623287508637409962e-02,-1.607520045292064603e-01,-9.430297968994584903e-04,5.235940488313287934e-03,-9.410741918929789451e-02,1.229881452901326888e-02
1.678526359008380986e-02,-1.205688592217602911e-01,1.471752515917568518e-02,-5.141567459984959509e-02,-8.945760731492680140e-02,1.027135789403110788e-02
1.439706763354740328e-02,-1.173748963149480740e-01,8.779456741464674099e-03,-3.797825614909436419e-04,-8.473240324460522277e-02,-3.538025817360551661e-02
