3.327950000000000092e-03,7.501500000000000057e+00
-7.501500000000000057e+00,-3.327950000000000092e-03
-2.115819999999999923e-01,2.152989999999999904e-01
-7.176630000000000509e-02,7.052740000000000398e-02
-2.813619999999999877e+01,-5.537609999999999993e-06
-1.400000000000000030e-14,1.294960000000000035e-02
